Date,Player_1,Player_2,player_1_wins,Rank_1,Rank_2,rank_diff,rank_ratio,log_rank_diff,Surface_Clay,Surface_Grass,Surface_Hard,Round_2nd Round,Round_3rd Round,Round_4th Round,Round_Quarterfinals,Round_Round Robin,Round_Semifinals,Round_The Final,Series_ATP500,Series_Grand Slam,Series_International,Series_International Gold,Series_Masters,Series_Masters 1000,Series_Masters Cup,Court_Outdoor,Best of_5
2023-02-28,Lajovic D.,Ugo Carabelli C.,1,75,122,-47,0.6147540983606558,-0.481451015086086,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-28,Ramos-Vinolas A.,Monteiro T.,0,50,84,-34,0.5952380952380952,-0.5108256237659909,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-28,Sousa J.,Djere L.,0,147,55,92,2.672727272727273,0.971860583028965,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-28,Varillas J.P.,Jarry N.,0,77,87,-10,0.8850574712643678,-0.12062798778861517,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-02-28,Cressy M.,Auger-Aliassime F.,0,36,9,27,4.0,1.3083328196501784,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-28,Hurkacz H.,Shevchenko A.,1,11,119,-108,0.09243697478991597,-2.3025850929940455,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-28,Machac T.,Djokovic N.,0,130,1,129,130.0,4.182050142641206,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-28,Medvedev D.,Arnaldi M.,1,7,111,-104,0.06306306306306306,-2.6390573296152584,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-28,O Connell C.,Ruusuvuori E.,1,92,54,38,1.7037037037037037,0.5252663079207851,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-28,Passaro F.,Ymer M.,0,110,59,51,1.8644067796610169,0.6151856390902335,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-02-28,Van De Zandschulp B.,Khachanov K.,1,33,14,19,2.357142857142857,0.8183103235139515,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-01,Altmaier D.,Nakashima B.,0,95,49,46,1.9387755102040816,0.6523251860396901,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-01,Chappell N.,Borges N.,0,432,85,347,5.08235294117647,1.6163904317489823,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-01,Mcdonald M.,Darderi L.,1,62,184,-122,0.33695652173913043,-1.0772210986867918,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-01,Pacheco Mendez R.,De Minaur A.,0,1244,22,1222,56.54545454545455,3.991396592969658,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-01,Ymer E.,Mannarino A.,1,170,64,106,2.65625,0.9672762866070235,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-01,Carballes Baena R.,Hanfmann Y.,0,74,153,-79,0.48366013071895425,-0.7194644888773194,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-01,Cecchinato M.,Monteiro T.,0,91,84,7,1.0833333333333333,0.0791373205587238,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-01,Jarry N.,Schwartzman D.,1,87,37,50,2.3513513513513513,0.8397506547518212,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-01,Munar J.,Musetti L.,1,66,18,48,3.6666666666666665,1.2602536402245255,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-01,Auger-Aliassime F.,Sonego L.,0,9,67,-58,0.13432835820895522,-1.916922612182061,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-01,Bublik A.,Medvedev D.,0,46,7,39,6.571428571428571,1.7707060600302227,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-01,Davidovich Fokina A.,Rublev A.,0,29,6,23,4.833333333333333,1.4552872326068422,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-01,Djokovic N.,Griekspoor T.,1,1,39,-38,0.02564102564102564,-2.995732273553991,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-01,Hurkacz H.,Kotov P.,1,11,138,-127,0.07971014492753623,-2.449567283342691,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-01,Kokkinakis T.,Coric B.,0,101,20,81,5.05,1.5804503755608477,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-01,Van De Zandschulp B.,Ymer M.,1,33,59,-26,0.559322033898305,-0.5679840376059389,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-01,Zverev A.,O Connell C.,1,16,92,-76,0.17391304347826086,-1.69938614909704,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-02,Berrettini J.,De Minaur A.,0,842,22,820,38.27272727272727,3.6014727420727057,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-02,Berrettini M.,Ymer E.,1,24,170,-146,0.1411764705882353,-1.9227877316344597,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-02,Daniel T.,Ruud C.,1,125,4,121,31.25,3.2268439945173775,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-02,Lopez F.,Tiafoe F.,0,1035,15,1020,69.0,4.170533700579647,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-02,Mcdonald M.,Nakashima B.,1,62,49,13,1.2653061224489797,0.2311117209633866,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-02,Rune H.,Borges N.,1,10,85,-75,0.11764705882352941,-2.0564520234551367,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-02,Shapovalov D.,Fritz T.,0,30,5,25,6.0,1.6422277352570913,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-02,Mcdonald M.,Paul T.,0,62,23,39,2.6956521739130435,0.9650808960435868,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-02,Baez S.,Garin C.,1,35,100,-65,0.35,-1.0316015783851498,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-02,Cerundolo F.,Etcheverry T.,0,32,76,-44,0.42105263157894735,-0.8472978603872039,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-02,Cerundolo J.M.,Lajovic D.,0,108,75,33,1.44,0.3606145419428124,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-02,Djere L.,Bonadio R.,1,55,182,-127,0.3021978021978022,-1.1841344621062717,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-02,Hurkacz H.,Djokovic N.,0,11,1,10,11.0,1.791759469228055,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-02,Medvedev D.,Coric B.,1,7,20,-13,0.35,-0.9650808960435873,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-02,Rublev A.,Van De Zandschulp B.,1,6,33,-27,0.18181818181818182,-1.5804503755608483,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-02,Sonego L.,Zverev A.,0,67,16,51,4.1875,1.3862943611198908,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-03,De Minaur A.,Daniel T.,1,22,125,-103,0.176,-1.7007876910223283,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-03,Tiafoe F.,Fritz T.,0,15,5,10,3.0,0.9808292530117262,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2023-03-03,Baez S.,Djere L.,1,35,55,-20,0.6363636363636364,-0.44183275227903973,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-03,Lajovic D.,Etcheverry T.,0,75,76,-1,0.9868421052631579,-0.013072081567353067,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-03,Monteiro T.,Munar J.,0,84,66,18,1.2727272727272727,0.23795863709935094,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-03,Medvedev D.,Djokovic N.,1,7,1,6,7.0,1.3862943611198904,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
2023-03-03,Zverev A.,Rublev A.,0,16,6,10,2.6666666666666665,0.8873031950009029,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
2023-03-04,Paul T.,Fritz T.,1,23,5,18,4.6,1.3862943611198908,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
2023-03-04,Rune H.,De Minaur A.,0,10,22,-12,0.45454545454545453,-0.737598943130779,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
2023-03-04,Jarry N.,Hanfmann Y.,1,87,153,-66,0.5686274509803921,-0.5596157879354227,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-03-04,Baez S.,Etcheverry T.,0,35,76,-41,0.4605263157894737,-0.7602864833975742,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-03-04,Jarry N.,Munar J.,1,87,66,21,1.3181818181818181,0.27264419508724114,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2023-03-04,Rublev A.,Medvedev D.,0,6,7,-1,0.8571428571428571,-0.13353139262452252,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
2023-03-05,De Minaur A.,Paul T.,1,22,23,-1,0.9565217391304348,-0.04255961441879608,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
2023-03-05,Etcheverry T.,Jarry N.,0,76,87,-11,0.8735632183908046,-0.13353139262452274,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-03-08,Cachin P.,Basilashvili N.,1,66,118,-52,0.559322033898305,-0.5744308737205639,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-03-08,Carballes Baena R.,Daniel T.,0,79,103,-24,0.7669902912621359,-0.2623642644674913,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-03-08,Djere L.,Otte O.,0,54,82,-28,0.6585365853658537,-0.4115074225641271,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-03-08,Garin C.,Galan D.E.,1,97,89,8,1.0898876404494382,0.08515780834030728,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-03-08,Humbert U.,Zapata Miralles B.,1,77,42,35,1.8333333333333333,0.5955087109960293,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-03-08,Isner J.,Nakashima B.,0,39,48,-9,0.8125,-0.2029408439966902,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-03-08,Ivashka I.,Safiullin R.,1,85,113,-28,0.7522123893805309,-0.2818511521409883,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-03-08,Kovacevic A.,Giron M.,0,107,73,34,1.4657534246575343,0.37806613392004973,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-03-08,Kubler J.,Sonego L.,1,75,60,15,1.25,0.2198594761130197,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-03-08,Lehecka J.,Rinderknech A.,1,47,72,-25,0.6527777777777778,-0.4192584302404998,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-03-08,Munar J.,Wu Y.,0,58,67,-9,0.8656716417910447,-0.14197026127038725,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-03-09,Coria F.,Schwartzman D.,0,64,38,26,1.6842105263157894,0.5108256237659905,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-03-09,Fognini F.,Shelton B.,0,88,41,47,2.1463414634146343,0.7509667514487712,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-03-09,Fucsovics M.,Wolf J.J.,1,84,44,40,1.9090909090909092,0.635988766719997,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-03-09,Huesler M.A.,Martinez P.,0,51,120,-69,0.425,-0.8445468270153138,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
2023-03-09,Kokkinakis T.,Holt B.,1,94,193,-99,0.48704663212435234,-0.7139812674627875,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
